"","ch_in","business_lat","business_long","WE","Quarter","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","TOBS_1","TOBS_2","TOBS_3","TOBS_4"
"449",0,36.1564126328,-115.3328468966,1,"Q4",0,0,0,194.333333333333,53.6666666666667,111,83,78,161,111
"526",0,36.1564126328,-115.3328468966,1,"Q1",0,0,0,37,-40.6666666666667,-28,200,11,17,11
"658",0,36.1564126328,-115.3328468966,0,"Q1",0,0,0,98,-40,28,78,144,83,167
"971",0,36.1564126328,-115.3328468966,0,"Q1",45.2307692307692,0,0,157.666666666667,65,72,200,89,100,100
"1410",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,324,150.333333333333,233,222,183,200,239
"1475",0,36.1564126328,-115.3328468966,0,"Q2",0,0,0,265,120.333333333333,178,222,183,178,189
"2004",0,36.1564126328,-115.3328468966,1,"Q3",0,0,0,407.666666666667,254,300,306,306,317,300
"2022",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,414,258,317,300,300,278,317
"2219",0,36.1564126328,-115.3328468966,1,"Q3",0,0,0,415,279.333333333333,322,328,306,294,272
"2242",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,392.333333333333,273.666666666667,294,272,294,294,306
"2260",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,400,229.666666666667,294,294,306,250,272
"2365",0,36.1564126328,-115.3328468966,1,"Q3",5.33333333333333,0,0,304,220,222,222,244,206,189
"2877",0,36.1564126328,-115.3328468966,1,"Q4",0,0,0,300,150,183,211,200,128,94
"2998",0,36.1564126328,-115.3328468966,0,"Q4",3.4,0,0,174,65,61,72,61,50,39
"3072",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,161.333333333333,79.6666666666667,83,94,94,100,94
"3339",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,146,-1.66666666666667,33,44,39,33,50
"3402",0,36.1564126328,-115.3328468966,0,"Q4",31.6,0,0,105.666666666667,35,39,33,39,33,61
"3485",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,150,5.66666666666667,72,39,6,28,33
"3703",0,36.1564126328,-115.3328468966,0,"Q1",0,0,0,156,31.3333333333333,50,39,11,28,33
"3726",0,36.1564126328,-115.3328468966,0,"Q1",0,0,0,140.333333333333,3.66666666666667,11,28,33,122,56
"3782",0,36.1564126328,-115.3328468966,0,"Q1",0,0,0,154,53.6666666666667,56,22,39,72,83
"3798",0,36.1564126328,-115.3328468966,0,"Q1",0,0,0,126,3.66666666666667,39,72,83,100,44
"4537",0,36.1564126328,-115.3328468966,0,"Q1",0,0,0,257.666666666667,107.333333333333,189,183,61,50,61
"4757",0,36.1564126328,-115.3328468966,0,"Q1",0,0,0,283.333333333333,129.666666666667,217,144,128,100,144
"5187",0,36.1564126328,-115.3328468966,0,"Q2",0,0,0,277.666666666667,138.666666666667,194,206,200,250,233
"5387",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,287,187,189,228,217,244,272
"5476",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,361.333333333333,205.666666666667,261,261,278,278,300
"5583",0,36.1564126328,-115.3328468966,0,"Q2",0,0,0,316.666666666667,218.666666666667,256,233,250,306,289
"5742",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,276,136.666666666667,194,228,261,261,294
"5955",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,370.666666666667,242.333333333333,256,239,267,306,294
"6230",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,379.666666666667,242.333333333333,289,306,283,278,311
"6341",0,36.1564126328,-115.3328468966,0,"Q2",0,0,0,409.666666666667,274,322,317,311,322,317
"6366",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,411.333333333333,259,317,311,322,317,233
"6512",0,36.1564126328,-115.3328468966,1,"Q3",0,0,0,413,261.333333333333,333,339,356,378,361
"6767",0,36.1564126328,-115.3328468966,1,"Q3",0,0,0,415,292.666666666667,339,333,328,333,322
"7896",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,324,163.333333333333,239,228,172,117,133
"8035",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,228,144.333333333333,161,133,144,106,122
"8155",0,36.1564126328,-115.3328468966,1,"Q4",0,0,0,259.666666666667,103.666666666667,133,150,156,161,178
"8177",0,36.1564126328,-115.3328468966,1,"Q4",0,0,0,270.333333333333,111.333333333333,150,156,161,178,172
"8287",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,188.666666666667,81.3333333333333,100,156,144,100,94
"9380",0,36.1564126328,-115.3328468966,0,"Q1",0,0,0,168.666666666667,18.6666666666667,67,111,72,83,128
"9600",0,36.1564126328,-115.3328468966,0,"Q1",0,0,0,233,59.3333333333333,117,178,150,106,144
"10736",0,36.1564126328,-115.3328468966,0,"Q2",0,0,0,366.666666666667,218.666666666667,267,244,222,239,211
"11545",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,440.666666666667,315,356,350,322,322,344
"11724",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,431.333333333333,283.333333333333,350,283,267,289,283
"12579",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,379.666666666667,237,300,278,233,228,278
"12883",0,36.1564126328,-115.3328468966,1,"Q4",0,0,0,251.666666666667,107.333333333333,194,167,122,156,128
"13367",0,36.1564126328,-115.3328468966,1,"Q4",0,0,0,189,74.3333333333333,100,117,111,122,67
"13537",0,36.1564126328,-115.3328468966,1,"Q4",0,0,0,176,55.3333333333333,72,78,39,0,-28
"13672",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,133.333333333333,3.66666666666667,61,39,67,67,83
"13959",0,36.1564126328,-115.3328468966,1,"Q1",0,0,0,135.333333333333,5.66666666666667,33,50,33,61,83
"15496",0,36.1564126328,-115.3328468966,0,"Q2",0,0,0,344.333333333333,183.333333333333,261,167,172,217,144
"16115",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,361.333333333333,220.333333333333,261,267,261,261,289
"16527",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,425.666666666667,290.666666666667,350,283,306,294,300
"16690",0,36.1564126328,-115.3328468966,1,"Q3",0,0,0,442.333333333333,296.333333333333,361,339,317,333,339
"16828",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,444.333333333333,279.333333333333,361,361,344,350,261
"17674",0,36.1564126328,-115.3328468966,1,"Q4",0,0,0,333.333333333333,170.666666666667,217,222,233,211,239
"17925",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,181.333333333333,103.666666666667,117,100,128,139,150
"18010",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,222,126,122,128,39,44,67
"18880",0,36.1564126328,-115.3328468966,0,"Q1",0,0,0,222.333333333333,68.6666666666667,133,128,100,111,72
"19601",0,36.1564126328,-115.3328468966,0,"Q2",10.3636363636364,0,0,226,150.333333333333,139,189,200,189,161
"22334",0,36.1564126328,-115.3328468966,1,"Q1",0,0,0,207.666666666667,122.333333333333,122,189,94,106,78
"22407",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,268.666666666667,115,172,194,194,233,194
"22445",0,36.1564126328,-115.3328468966,0,"Q2",0,0,0,298,170.333333333333,239,144,122,133,139
"22678",0,36.1564126328,-115.3328468966,0,"Q2",0,0,0,266.666666666667,129.333333333333,178,217,239,189,139
"22784",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,328,218.666666666667,233,239,206,250,256
"23141",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,420.333333333333,274,350,344,378,317,350
"23215",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,405.666666666667,274,317,317,317,328,311
"24919",0,36.1564126328,-115.3328468966,1,"Q1",0,0,0,194.333333333333,90.6666666666667,94,144,133,150,133
"26689",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,281.666666666667,172.333333333333,167,178,144,139,167
"27028",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,204,79.6666666666667,117,178,139,106,106
"28366",0,36.1564126328,-115.3328468966,1,"Q2",0,0,0,311.333333333333,192.666666666667,228,244,272,267,233
"28639",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,422,311,350,289,356,283,344
"28704",0,36.1564126328,-115.3328468966,0,"Q3",20.3333333333333,0,0,431.333333333333,299.666666666667,339,367,367,300,333
"28812",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,381.666666666667,296,322,317,300,322,300
"28949",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,352,204,250,283,272,294,267
"28955",0,36.1564126328,-115.3328468966,0,"Q3",0,0,0,367,207.333333333333,283,272,294,267,256
"29160",0,36.1564126328,-115.3328468966,0,"Q4",0,0,0,190.333333333333,76,72,67,56,39,61
"18410",0,36.1510974636,-115.3328087367,0,"Q1",0,0,0,72.3333333333333,-21.6666666666667,-11,0,11,28,50
"18442",0,36.1510974636,-115.3328087367,1,"Q1",0,0,0,111.333333333333,-3.33333333333333,28,50,83,100,89
"19878",0,36.1510974636,-115.3328087367,0,"Q2",0,0,0,426,261,311,344,372,344,367
"21296",0,36.1510974636,-115.3328087367,0,"Q4",0,0,0,163,42.3333333333333,72,89,89,156,67
"21818",0,36.1510974636,-115.3328087367,1,"Q1",0,0,0,231.333333333333,57.6666666666667,117,50,33,0,17
"23812",0,36.1510974636,-115.3328087367,0,"Q3",0,0,0,381.666666666667,233.333333333333,267,300,283,261,194
"25821",0,36.1510974636,-115.3328087367,1,"Q2",0,0,0,331.666666666667,203.666666666667,278,244,272,289,250
"26842",0,36.1510974636,-115.3328087367,1,"Q4",0,0,0,274,127.666666666667,122,139,150,178,200
"27479",0,36.1510974636,-115.3328087367,0,"Q1",0,0,0,175.666666666667,81.3333333333333,89,100,94,133,61
"19771",0,36.151269,-115.332772,0,"Q2",1.81818181818182,0,0,354,231.333333333333,289,306,311,322,328
"19911",0,36.151269,-115.332772,1,"Q2",0,0,0,450,313.333333333333,367,361,367,378,333
"20960",0,36.151269,-115.332772,1,"Q4",0,0,0,240.666666666667,153.666666666667,161,172,189,178,167
"21000",0,36.151269,-115.332772,1,"Q4",0,0,0,268.666666666667,133.333333333333,150,194,144,117,72
"22444",0,36.151269,-115.332772,0,"Q2",0,0,0,298,170.333333333333,239,144,122,133,139
"22489",0,36.151269,-115.332772,0,"Q2",3.72727272727273,0,0,207.666666666667,126,139,189,206,194,150
"22959",0,36.151269,-115.332772,1,"Q2",0,0,0,428,259.333333333333,317,328,322,350,350
"23110",0,36.151269,-115.332772,0,"Q2",0,0,0,433.333333333333,293,344,333,333,350,344
"23491",0,36.151269,-115.332772,0,"Q3",37.3636363636364,0,0,294.333333333333,227.666666666667,278,328,333,322,306
"23530",1,36.151269,-115.332772,0,"Q3",0,0,0,414.666666666667,276,306,306,311,294,322
"24282",0,36.151269,-115.332772,0,"Q4",0,0,0,252,115,156,144,144,122,222
"26954",0,36.151269,-115.332772,1,"Q4",0,0,0,287,144.666666666667,172,228,167,194,161
"27627",0,36.151269,-115.332772,1,"Q1",0,0,0,256,104,100,139,83,106,106
"20046",0,36.1517914562,-115.3327068215,0,"Q3",0,0,0,401.666666666667,250,300,300,294,322,322
"21001",0,36.1517914562,-115.3327068215,1,"Q4",0,0,0,268.666666666667,133.333333333333,150,194,144,117,72
"22041",1,36.1517914562,-115.3327068215,0,"Q1",0,0,0,226,105.333333333333,139,72,106,122,150
"24332",0,36.1517914562,-115.3327068215,0,"Q4",0,0,0,155.666666666667,33.3333333333333,78,111,139,100,83
"24419",0,36.1517914562,-115.3327068215,0,"Q4",0,0,0,135.333333333333,40.6666666666667,28,39,100,61,50
"28681",0,36.1517914562,-115.3327068215,0,"Q3",3.76470588235294,0,0,461,305.666666666667,361,378,372,356,333
"20600",1,36.1449601851,-115.3326819373,0,"Q3",0,0,0,399.666666666667,266.666666666667,294,294,322,283,272
"20682",0,36.1449601851,-115.3326819373,0,"Q3",0,0,0,374,216.666666666667,272,289,267,289,289
"24036",0,36.1449601851,-115.3326819373,0,"Q4",0,0,0,283,129.666666666667,172,194,228,256,206
"25369",0,36.1449601851,-115.3326819373,0,"Q2",19.5833333333333,0,0,216.666666666667,87,150,150,217,200,128
"25412",0,36.1449601851,-115.3326819373,1,"Q2",0,0,0,200,103.666666666667,111,139,189,211,144
"21481",0,36.1515465211,-115.3326696276,1,"Q4",0,0,0,72.3333333333333,-25.3333333333333,11,33,11,-6,-17
"21555",0,36.1515465211,-115.3326696276,0,"Q1",3.09090909090909,0,0,122.333333333333,76,83,83,72,61,39
"22551",0,36.1515465211,-115.3326696276,0,"Q2",0,0,0,298,131.333333333333,200,239,239,178,183
"25235",0,36.1515465211,-115.3326696276,1,"Q1",0,0,0,325.666666666667,164.666666666667,228,217,200,122,117
"27866",0,36.1515465211,-115.3326696276,0,"Q1",2.26666666666667,0,0,192.333333333333,85,106,100,106,94,167
"23545",0,36.148748,-115.3321874,0,"Q3",0,0,0,400,276,306,311,294,322,317
"23553",0,36.148748,-115.3321874,0,"Q3",0,0,0,394.333333333333,281.666666666667,311,294,322,317,361
"23560",0,36.148748,-115.3321874,0,"Q3",0,0,0,392.666666666667,259.333333333333,294,322,317,361,333
"23598",0,36.148748,-115.3321874,1,"Q3",0,0,0,439,272.333333333333,361,333,311,328,283
"23650",0,36.148748,-115.3321874,1,"Q3",0,0,0,411.333333333333,281.333333333333,328,278,228,333,328
"23851",1,36.148748,-115.3321874,0,"Q3",0,0,0,298.333333333333,168.333333333333,206,228,244,239,256
"24037",0,36.148748,-115.3321874,0,"Q4",0,0,0,283,129.666666666667,172,194,228,256,206
"24847",1,36.148748,-115.3321874,0,"Q1",0.3,0,0,102,22.3333333333333,22,17,39,22,39
"24906",0,36.148748,-115.3321874,0,"Q1",0,0,0,204,74,100,133,94,144,133
"26436",1,36.148748,-115.3321874,0,"Q3",0,0,0,386.666666666667,264.666666666667,300,278,278,306,317
"27805",1,36.148748,-115.3321874,0,"Q1",0,0,0,165,57.3333333333333,72,106,194,128,128
"28003",0,36.148748,-115.3321874,1,"Q2",0,0,0,338.666666666667,179.666666666667,217,161,172,256,222
"22470",0,36.151547,-115.331923,1,"Q2",109.833333333333,0,0,192.333333333333,105.666666666667,122,133,139,189,206
"23554",0,36.151547,-115.331923,0,"Q3",0,0,0,394.333333333333,281.666666666667,311,294,322,317,361
"24989",1,36.151547,-115.331923,0,"Q1",0,0,0,231.333333333333,74,167,144,100,111,161
"25951",0,36.151547,-115.331923,0,"Q2",0,0,0,274.333333333333,146,206,239,272,289,317
"27628",0,36.151547,-115.331923,1,"Q1",0,0,0,256,104,100,139,83,106,106
"18070",0,36.1606854895,-115.3315910731,0,"Q4",0,0,0,176,49.6666666666667,106,100,167,61,61
"18707",0,36.1606854895,-115.3315910731,0,"Q1",0,0,0,233.333333333333,83.3333333333333,172,189,178,161,117
"19383",1,36.1606854895,-115.3315910731,0,"Q2",0,0,0,253.666666666667,140.666666666667,178,161,111,167,183
"19496",0,36.1606854895,-115.3315910731,0,"Q2",0,0,0,298,175.666666666667,194,128,117,161,194
"685",1,36.1608544,-115.3315267,0,"Q1",0,0,0,152,72.3333333333333,67,33,28,56,83
"1011",0,36.1608544,-115.3315267,1,"Q1",0,0,0,189,81.6666666666667,111,144,161,133,189
"1617",0,36.1608544,-115.3315267,1,"Q2",0,0,0,342.333333333333,238.666666666667,256,256,294,333,317
"2298",0,36.1608544,-115.3315267,1,"Q3",0,0,0,405.666666666667,250,306,250,272,267,272
"2349",0,36.1608544,-115.3315267,0,"Q3",0,0,0,374.333333333333,244.333333333333,278,222,222,244,206
"2972",0,36.1608544,-115.3315267,0,"Q4",0,0,0,261,100,122,72,139,61,72
"4121",0,36.1608544,-115.3315267,1,"Q1",0,0,0,174,86.6666666666667,111,72,44,61,94
"4177",0,36.1608544,-115.3315267,0,"Q1",0,0,0,166.666666666667,39,67,133,39,56,94
"5937",0,36.1608544,-115.3315267,0,"Q2",0,0,0,377.666666666667,224,278,256,239,267,306
"7845",0,36.1608544,-115.3315267,0,"Q4",0,0,0,370.333333333333,201.666666666667,278,256,239,217,189
"7974",0,36.1608544,-115.3315267,0,"Q4",0,0,0,304,157.333333333333,211,161,167,156,222
"1694",0,36.1600355773,-115.3314544383,0,"Q2",0,0,0,363,227.666666666667,222,272,294,344,289
"7509",0,36.1600355773,-115.3314544383,1,"Q3",4.1,0,0,370.333333333333,252,261,278,317,311,311
"7654",0,36.1600355773,-115.3314544383,1,"Q3",0,0,0,359.666666666667,204,256,283,267,256,244
"9601",0,36.1600355773,-115.3314544383,0,"Q1",0,0,0,233,59.3333333333333,117,178,150,106,144
"10551",1,36.1600355773,-115.3314544383,1,"Q2",0,0,0,331.333333333333,157.333333333333,233,194,167,133,161
"11041",0,36.1600355773,-115.3314544383,0,"Q2",0,0,0,389,237,300,333,317,322,356
"17490",0,36.1600355773,-115.3314544383,0,"Q3",0,0,0,387,257.666666666667,283,294,278,272,250
"2005",0,36.161278,-115.331443,1,"Q3",0,0,0,407.666666666667,254,300,306,306,317,300
"2193",0,36.161278,-115.331443,0,"Q3",0,0,0,418.333333333333,296.333333333333,328,317,322,328,306
"2527",0,36.161278,-115.331443,1,"Q3",0.357142857142857,0,0,359.333333333333,226,233,256,244,244,250
"2695",0,36.161278,-115.331443,1,"Q4",0,0,0,231.333333333333,109.333333333333,139,144,156,183,189
"2879",0,36.161278,-115.331443,1,"Q4",0,0,0,300,150,183,211,200,128,94
"3426",0,36.161278,-115.331443,0,"Q4",0,0,0,140.666666666667,33.3333333333333,33,61,50,39,33
"4280",0,36.161278,-115.331443,1,"Q1",0,0,0,235,46,156,72,72,94,117
"4384",0,36.161278,-115.331443,1,"Q1",0,0,0,229.666666666667,51.6666666666667,122,189,61,72,78
"4519",0,36.161278,-115.331443,0,"Q1",0,0,0,244.333333333333,124,167,172,189,183,61
"4549",0,36.161278,-115.331443,0,"Q1",0,0,0,244.333333333333,159.333333333333,183,61,50,61,89
"5156",0,36.161278,-115.331443,0,"Q2",0,0,0,287,220.333333333333,217,161,194,206,200
"5477",0,36.161278,-115.331443,1,"Q2",0,0,0,361.333333333333,205.666666666667,261,261,278,278,300
"6343",0,36.161278,-115.331443,0,"Q2",0,0,0,409.666666666667,274,322,317,311,322,317
"6546",0,36.161278,-115.331443,1,"Q3",0,0,0,431.333333333333,274,339,356,378,361,317
"6709",0,36.161278,-115.331443,0,"Q3",0,0,0,378,220.666666666667,294,306,333,339,333
"7349",0,36.161278,-115.331443,0,"Q3",219.333333333333,0,0,313,196.333333333333,256,289,311,300,294
"9158",0,36.161278,-115.331443,0,"Q1",0,0,0,96,53.6666666666667,56,50,67,72,83
"10187",0,36.161278,-115.331443,0,"Q2",0,0,0,236.666666666667,92.6666666666667,133,150,183,222,189
"10472",0,36.161278,-115.331443,0,"Q2",0,0,0,372.333333333333,209.333333333333,283,261,161,144,217
"13000",0,36.161278,-115.331443,0,"Q4",0,0,0,279.666666666667,120.333333333333,156,161,167,178,178
"17491",0,36.161278,-115.331443,0,"Q3",0,0,0,387,257.666666666667,283,294,278,272,250
"21437",1,36.161278,-115.331443,0,"Q4",0,0,0,166.666666666667,70.6666666666667,72,89,89,44,33
"21714",0,36.161278,-115.331443,0,"Q1",8.36363636363636,0,0,167,63,61,67,78,89,56
"25575",1,36.161278,-115.331443,0,"Q2",0,0,0,294.333333333333,198.333333333333,194,139,183,189,217
"2208",0,36.1596119,-115.3314004,1,"Q3",0,0,0,402,296.333333333333,317,322,328,306,294
"2544",0,36.1596119,-115.3314004,1,"Q3",1.92307692307692,0,0,363.333333333333,203.666666666667,256,244,244,250,261
"2608",0,36.1596119,-115.3314004,1,"Q4",9,0,0,333.333333333333,233.333333333333,222,256,194,167,117
"3297",0,36.1596119,-115.3314004,1,"Q4",0.916666666666667,0,0,104,36.6666666666667,22,61,11,0,22
"3736",0,36.1596119,-115.3314004,0,"Q1",0,0,0,152,5.33333333333333,28,33,122,56,22
"3907",0,36.1596119,-115.3314004,0,"Q1",0,0,0,172,81.6666666666667,94,33,61,78,56
"4248",0,36.1596119,-115.3314004,0,"Q1",0,0,0,242.333333333333,79.6666666666667,117,111,89,156,72
"5992",0,36.1596119,-115.3314004,0,"Q2",0,0,0,363,189,267,306,294,306,278
"6630",0,36.1596119,-115.3314004,0,"Q3",6.23076923076923,0,0,317,233.333333333333,261,278,256,272,278
"7314",0,36.1596119,-115.3314004,0,"Q3",17.8181818181818,0,0,388.666666666667,274.333333333333,289,206,256,289,311
"8303",0,36.1596119,-115.3314004,1,"Q4",0,0,0,222.333333333333,87,156,144,100,94,100
"8514",0,36.1596119,-115.3314004,0,"Q4",0,0,0,135,17,39,44,106,78,61
"9093",0,36.1596119,-115.3314004,0,"Q1",2.66666666666667,0,0,129.666666666667,94.3333333333333,106,111,94,78,56
"9897",1,36.1596119,-115.3314004,0,"Q1",0,0,0,248,164.666666666667,172,139,156,78,100
"11534",0,36.1596119,-115.3314004,0,"Q3",0,0,0,450,328,356,356,350,322,322
"19524",0,36.1596119,-115.3314004,1,"Q2",0,0,0,281.666666666667,131.333333333333,194,239,217,206,133
"20861",1,36.1596119,-115.3314004,0,"Q4",0,0,0,342.333333333333,213.333333333333,256,261,206,200,161
"23619",0,36.1596119,-115.3314004,0,"Q3",0,0,0,422.333333333333,276,311,328,283,333,328
"26353",0,36.1596119,-115.3314004,0,"Q3",0.545454545454545,0,0,370.666666666667,270.333333333333,306,233,306,328,322
"27715",1,36.1596119,-115.3314004,0,"Q1",0,0,0,131.333333333333,-1.66666666666667,61,33,39,22,100
"27597",0,36.1541548,-115.3297687,1,"Q1",0,0,0,238.666666666667,105.666666666667,122,133,139,89,139
"28476",0,36.1541548,-115.3297687,0,"Q2",0,0,0,379.666666666667,229.666666666667,294,317,344,311,339
"3632",0,36.1242551,-115.3253819,0,"Q1",0,0,0,200,50,83,56,72,94,67
"3765",0,36.1242551,-115.3253819,1,"Q1",0,0,0,176,13,122,56,22,39,72
"3948",0,36.1242551,-115.3253819,1,"Q1",0,0,0,177.666666666667,25.6666666666667,61,78,56,128,89
"4242",0,36.1242551,-115.3253819,0,"Q1",0,0,0,242.333333333333,79.6666666666667,117,111,89,156,72
"4323",0,36.1242551,-115.3253819,0,"Q1",0,0,0,170.333333333333,68.6666666666667,117,106,44,78,122
"4918",0,36.1242551,-115.3253819,0,"Q2",0,0,0,215,127.666666666667,122,128,78,106,156
"4988",0,36.1242551,-115.3253819,1,"Q2",3.9,0,0,225.666666666667,72.3333333333333,156,161,194,228,206
"5676",0,36.1242551,-115.3253819,0,"Q2",0,0,0,366.666666666667,257.666666666667,283,250,144,167,194
"7285",0,36.1242551,-115.3253819,1,"Q3",0,0,0,403.666666666667,283.333333333333,306,300,289,206,256
"7416",0,36.1242551,-115.3253819,1,"Q3",0,0,0,386.666666666667,265,300,294,328,317,300
"8012",0,36.1242551,-115.3253819,1,"Q4",0,0,0,265,192.333333333333,189,172,161,133,144
"8077",0,36.1242551,-115.3253819,1,"Q4",0,0,0,244,90.6666666666667,122,133,150,139,139
"15001",0,36.1242551,-115.3253819,0,"Q1",0,0,0,202,61,100,128,183,156,156
"2152",0,36.1248839,-115.3250841,0,"Q3",0,0,0,420.333333333333,259.333333333333,306,322,344,339,328
"2182",0,36.1248839,-115.3250841,0,"Q3",0.25,0,0,437,292.333333333333,339,328,317,322,328
"16582",0,36.1248839,-115.3250841,1,"Q3",2.36363636363636,0,0,403.666666666667,270.333333333333,294,300,267,317,267
"1228",0,36.1604162559,-115.3214437067,0,"Q2",0,0,0,246,153.666666666667,156,156,194,111,133
