"","business_id","business_lat","business_long","business_park","business_price","business_open","business_cat","n_photo","cum_n_tips","cum_max_friends","cum_max_u_elite","cum_max_us_fans","cum_max_us_rev","male","female","date","ch_in"
"183","rq5dgoksPHkJwJNQKlGQ7w",36.1641802266,-115.2896297427,"true",1,"True","American",45,25,3975,9,730,907,4,9,2012-08-25,1
"184","ArmAaGCdCVAlkhdtaT6RzQ",33.5864598183,-111.9255691349,"true",2,"True","Others",15,16,3934,11,648,934,5,7,2017-08-04,1
"185","uWECX6-Uq9n8v5ipk9R29A",36.1583371,-115.1580211,"true",2,"True","Others",17,7,1535,9,251,1184,1,6,2013-11-03,0
"186","O9LDS66IUKIBkGz_uFZKWQ",36.1584759,-115.2930652,"true",2,"True","American",1,9,1779,8,210,1196,1,3,2012-10-02,1
"187","W035pMPJuocijd0BLfHaiw",36.0673234,-115.0416159,"true",2,"True","American",22,4,1073,8,146,926,2,2,2017-04-03,1
"188","0gOE-DJOhWavRI6qQryGhA",43.6433093,-79.3993786,"true",2,"True","Others",15,4,102,4,15,146,1,1,2013-07-29,1
"189","XdY36-Qh_DxnCaFpTPfYMg",43.6721532,-79.2903522,"true",2,"True","Others",NA,5,296,8,54,1047,2,3,2016-12-08,0
"190","IuSx68tb7iZa-aAeknXp8A",36.1945083,-115.2416664,"true",2,"True","Others",1,2,293,2,25,510,0,1,2011-06-03,1
"191","TFqUcfrnAz_Sp3_V1JkaAA",43.8404817042,-79.3996000777,"true",2,"False","Others",7,2,511,6,141,306,0,1,2014-08-25,1
"192","C3PVq7UpeHd6nz1_e-AtkA",43.655787,-79.41173,"true",2,"True","Others",3,5,3315,7,563,1356,0,3,2014-09-13,1
"193","Ns20WGWn6s6niKAGIQB4UQ",33.4517982,-112.0769327,"true",2,"True","Mexican",19,31,1303,10,100,786,4,12,2014-07-27,1
"194","B7XwqO9Lbzq-VtOiRobfCg",36.156094,-115.333584,"true",2,"False","Others",3,7,2916,9,219,1664,1,2,2011-09-08,1
"195","LNsZJP6jZ11e0tDljOLPiQ",41.485492,-81.703914,"true",2,"True","American",58,12,6506,9,1150,1216,1,5,2014-09-23,1
"196","0EgYXYjt2XJL4hlsKnzrcw",36.1657411,-115.1329505,"true",2,"True","American",95,12,3378,9,912,4308,6,3,2016-09-24,1
"197","Lsy_RA1xk9qHFLzLNWKBww",33.2770908,-111.8604023,"true",2,"True","Others",2,1,61,NA,3,182,0,0,2014-02-20,1
"198","HnbkGxUs7oWKYDeB-Pk82Q",36.1234783899,-115.1685780084,"true",2,"True","Others",13,10,963,8,165,1185,3,4,2018-02-10,1
"199","W8apgXmOxESpoL_EeogC5w",36.1005917,-115.1172961,"true",1,"True","Asian",29,29,3198,9,378,1431,9,8,2017-12-19,1
"200","0QzCeORfF8EY34UODWRV9A",36.060914,-115.040642,"true",2,"True","Mexican",NA,17,1779,7,210,1232,4,7,2014-08-25,1
"201","mxMwo3zfJwVoCIayeNcA5w",36.0143788,-115.118275,"true",2,"False","Others",2,6,3198,9,378,1431,2,2,2012-08-09,1
"202","IbG2bgOTAGayL6T8VVePGQ",35.31032,-80.752236,"true",1,"True","Others",7,3,540,9,74,1361,2,0,2016-09-16,0
"203","0CB7YB1qRSWLQvMbHw3Fmw",36.1300289,-115.2777727,"true",1,"True","Others",NA,21,3975,3,730,907,2,4,2012-04-28,1
"204","gG9z6zr_49LocyCTvSFg0w",35.241145,-80.812057,"true",2,"True","Others",54,9,2755,11,402,1523,2,3,2012-03-10,1
"205","gTlDDzDEHyDQ6iwjNhpI6A",36.1439911,-115.1898654,"true",2,"True","Others",15,11,3975,9,730,907,3,5,2012-08-15,1
"206","L7txS44bvz862djgTOim9w",41.4759144,-81.6909903,"true",2,"False","Asian",2,3,211,9,48,506,2,1,2011-11-16,1
"207","5aGYZbjkXpCecz4QH2ZKFg",35.1457769,-80.9365337,"false",1,"True","Others",1,1,224,5,25,218,0,0,2015-07-10,0
"208","k8BqCejnaMlw7aoVthvqyw",36.048992157,-115.1715393066,"true",2,"True","Others",38,21,1377,13,415,3061,5,7,2017-08-28,1
"209","m1Y47fK3vWCJXV3TdCn_Xw",33.6749041549,-111.9800812813,"true",2,"True","American",28,1,941,8,113,842,0,1,2012-07-06,1
"210","yie1IIw2dlfy5n6ywvHUvw",36.020945,-115.267745,"true",1,"True","Others",2,1,167,2,32,458,0,1,2017-08-09,0
"211","7UFDAX4wLi6ux5otguYldA",36.152929,-115.333119,"true",3,"True","American",49,14,1295,9,183,540,1,2,2017-08-14,1
"212","axX1hO_lEn9C-na3mMN4Aw",36.1022086676,-115.2024850128,"true",2,"True","Others",31,5,1060,9,183,540,0,2,2018-02-09,1
"213","uKKNw68mZZaa1jcyszEbyA",33.349711361,-111.929925579,"true",1,"True","Others",22,30,3934,11,648,934,4,8,2017-02-25,1
"214","34PMhyoSQHVd4Lr7slzUcA",36.0565468623,-115.2783238665,"true",1,"False","Mexican",3,1,163,3,30,232,0,1,2016-11-06,1
"215","RQu_Bv7EFf5NKMnh_3E7Ag",36.1156577,-115.301212,"true",2,"False","American",16,2,961,9,90,1019,1,1,2011-01-02,1
"216","tWjfgVtTD5n01Cq9dFWGsA",51.0380869,-114.0849675,"true",2,"True","American",5,1,1375,3,193,829,0,1,2012-08-23,1
"217","XeDLyY2a7nZ3IEY4RYslXA",36.147496,-115.2980657,"true",2,"True","American",NA,1,164,3,25,149,0,1,2010-07-25,1
"218","DY1_vls0_VQnTZ7CJ3AeFQ",36.0607848791,-115.0405527582,"true",1,"True","Others",13,11,917,7,180,1028,1,5,2013-12-20,1
"219","VrGI7_nRjXpn0415S3coGQ",36.1258871,-115.1944248,"true",1,"True","Others",21,1,3975,3,730,907,0,1,2010-10-06,1
"220","KOQw4e1rwCY5e0RnmB5rgQ",33.4943157,-111.9242893,"true",2,"True","American",8,3,853,9,74,439,0,2,2012-03-17,1
"221","A0X1baHPgw9IiBRivu0G9g",36.1575911274,-115.2856576831,"true",1,"True","Others",NA,18,2916,9,219,1664,1,4,2012-05-18,1
"222","Hqs4YNST_ZHbshwyi4bnsQ",36.240227,-115.120791,"true",2,"True","American",18,8,1613,7,251,1184,4,2,2014-06-28,1
"223","N8uKQ5Vdb1LAh-qXT_25Rg",33.5105022014,-112.0722487486,"true",2,"True","Others",57,3,534,7,113,310,2,1,2016-05-18,1
"224","LQNrsH1ctqV256-v5v4jdQ",36.1801198,-115.0797286,"true",1,"True","Others",7,5,3198,9,378,1431,5,0,2016-06-04,1
"225","7Ny2GHLw8xl_kXfhfrvh5w",33.2770025,-111.8753357,"true",2,"True","American",23,5,3978,12,350,960,1,3,2011-10-05,1
"226","2S6p5ICNswz_EdgcZk76qQ",35.1708909,-80.8504498,"true",2,"True","American",25,10,387,10,93,1145,5,3,2015-04-19,1
"227","llQfDCKPXBW1-hSb_qUC-g",33.638853,-112.123114,"true",2,"True","Others",6,5,325,NA,8,81,1,1,2014-02-28,1
"228","jScBTQtdAt-8RshaiBEHgw",36.0107451,-115.0648029,"true",2,"True","Asian",54,6,818,7,146,520,0,1,2016-10-06,1
"229","3MdLnbpkvTcsKkMszUv_3g",33.4062544551,-111.9094801259,"true",1,"True","Others",4,2,4351,6,738,2340,0,2,2017-02-22,1
"230","S8VRQCBrbZI04zjCOc1RAA",40.4389681,-79.9552124,"true",1,"True","Mexican",1,1,130,NA,11,109,0,1,2013-10-11,1
"231","6tLL1P8k9drb7MJEVwmRhg",33.4655863,-111.9279622,"true",2,"False","Others",2,1,72,2,7,63,1,0,2010-12-22,1
"232","-6tvduBzjLI1ISfs3F_qTg",33.3549550783,-111.7897299305,"true",2,"True","Mexican",23,14,1155,12,297,786,3,8,2016-10-27,1
"233","sH3UsolKjik01u0HlQ9_0Q",35.2185176,-80.7948114,"true",1,"True","Mexican",14,3,2755,10,402,1523,0,3,2011-10-16,1
"234","fpADWrjAQwJJrBMBdBCvJg",36.2388964675,-115.1474425532,"true",1,"True","Others",3,4,645,7,61,354,0,1,2014-09-03,1
"235","dUffgo9Lh_Vk9TLuFR5ywg",33.50951,-112.060238,"true",2,"True","Others",10,10,938,10,102,1226,3,3,2012-07-20,1
"236","1jpYP-JNOEYCMIzP4OlGuQ",36.1462185653,-115.2424862981,"true",1,"False","Asian",7,6,2916,9,219,1664,1,1,2013-10-28,1
"237","faPVqws-x-5k2CQKDNtHxw",36.1223280185,-115.1701118428,"true",2,"True","American",421,12,3746,9,545,1180,3,7,2018-02-09,1
"238","JyxHvtj-syke7m9rbza7mA",36.0944572,-115.2088673,"true",2,"True","Others",91,109,6026,10,730,1664,15,12,2013-04-09,1
"239","slx9qstc2U2Tc4s7dzbbBg",36.1230938,-115.2980657,"true",2,"True","Others",3,1,18,NA,4,255,1,0,2011-04-12,1
"240","5-s0ESpKQeI50QIgcz8GGQ",33.4474533,-112.0745574,"true",2,"True","American",1,4,328,9,55,398,1,2,2011-04-11,1
"241","HaWU8ICNtjIkCN_ZNrx1hw",36.0845009115,-115.2413614308,"true",1,"True","Others",NA,1,3022,7,641,4321,0,1,2015-05-17,1
"242","RsxqZk0wswetGMaaQh2r2Q",41.483895,-81.7000678,"true",3,"True","Others",11,5,376,5,56,244,1,0,2011-10-22,1
"243","F2pfjAZ_3dMTGCKv6c5wOw",41.4840151,-81.7098131,"true",2,"True","Mexican",15,3,376,6,56,244,1,0,2012-07-06,1
"244","-wCtRhzWJ40Z4F8mmg7kWg",36.1073485,-115.1765836,"true",3,"True","American",90,5,1801,9,228,540,1,3,2017-01-17,0
"245","825nC-s-cQG6Hsul5Gm2cA",33.683323,-112.092428,"true",2,"True","Others",8,15,938,8,60,614,5,3,2015-01-17,1
"246","0AQnRQw34IQW9-1gJkYnMA",36.1041326556,-115.1735436304,"true",2,"False","Mexican",31,6,3094,8,196,926,2,1,2012-09-06,1
"247","xtYiHTmunjfCN2sUaQxBjA",36.1172377683,-115.1876179899,"true",2,"True","Others",NA,11,1027,8,180,1028,8,0,2012-06-23,1
"248","aO1gAp41n8w8zpxTiHdLNA",35.2272592,-80.8404031,"true",2,"True","Others",7,5,6012,11,2086,2939,3,0,2014-08-02,1
"249","j8pUAS0qdEcPsjkqEDNbhw",36.0295888,-115.062621,"true",2,"False","Asian",9,18,3198,9,378,1431,5,5,2016-07-11,0
"250","sNVGdeOPeitJ3OWUQBINzQ",36.1136354358,-115.2614379354,"true",2,"True","American",21,29,1672,9,122,1019,6,11,2014-04-15,1
"251","8796vXaydw2aY_zER0n9uA",33.492423,-111.930734,"true",2,"True","Others",16,8,292,5,48,521,4,2,2015-02-19,1
"252","L23qeWacyCZFjF9DL6o04w",33.3216692,-111.8056691,"true",1,"True","Others",11,3,21,NA,1,52,2,0,2016-02-09,1
"253","w1S46TdjMdQj-zCZoXPd4Q",33.5104882,-111.9861795,"true",2,"True","American",2,1,229,8,19,288,0,1,2012-04-07,1
"254","dNDAdeE8olF4eZaslNtBZw",33.4928948,-112.3242313,"true",2,"True","American",NA,1,33,NA,2,48,1,0,2013-11-04,0
"255","h6Y1-KfN2XBkcrV85CS8yg",33.6273043125,-111.8947665984,"true",2,"True","American",7,41,3934,11,648,1638,4,14,2014-06-14,1
"256","rZDi46tdwQoSAmxU50xiQQ",36.250338,-115.244002,"false",2,"True","Others",NA,10,1786,8,112,638,2,5,2013-05-05,1
"257","yNPh5SO-7wr8HPpVCDPbXQ",33.4473917315,-112.0728310466,"true",2,"True","American",51,2,328,9,55,398,1,0,2011-03-06,1
"258","A5Rkh7UymKm0_Rxm9K2PJw",36.068655,-115.177945,"true",2,"True","Asian",43,20,5817,9,293,1982,4,2,2011-05-18,1
"259","p0mrAI9F5obInFizyfc_0A",33.6245114918,-111.923613487,"true",2,"True","American",28,6,2217,9,271,1234,5,1,2016-12-07,0
"260","zrTGcb83AsfyVTMrsCa65A",33.4448019849,-112.0721177221,"true",2,"False","American",10,16,2232,9,378,855,2,4,2017-06-26,1
"261","y8d90Pt16Nip-B5UXWBP-w",36.1567959455,-115.3343868256,"true",2,"True","Asian",28,35,3094,9,88,753,5,8,2012-08-06,1
"262","jIzygnVmajEXYmfsBNY_Gw",33.5759159193,-112.0660554663,"true",1,"False","American",8,2,1462,10,112,622,1,1,2014-09-02,1
"263","awI4hHMfa7H0Xf0-ChU5hg",36.1431362393,-115.1747075477,"true",2,"True","Others",135,2,955,7,165,1185,1,1,2011-10-30,1
"264","jtLHh-2UPlTVojaY4kM08Q",33.636983,-112.3959909,"true",2,"True","Others",2,1,900,8,53,1083,1,0,2015-09-26,0
"265","ebTvBxSStI9Vf5Tpux_X3Q",36.1026234187,-115.2019353583,"true",2,"True","Others",NA,9,3094,8,112,588,4,4,2012-08-17,1
"266","tB_SvIaU0KmMgrM4kLPW8Q",40.4286542,-79.9835802,"true",1,"True","Others",NA,1,123,5,7,175,1,0,2014-08-10,1
"267","dzKDFiWLkspVBJKGfT0M2g",36.143582706,-115.2515591111,"true",2,"True","Others",14,19,629,4,24,304,3,2,2017-11-20,1
"268","C9ImzBi5fn742ZcAYDww2A",35.9949501,-115.2062178,"true",2,"True","American",26,12,693,4,76,573,1,5,2012-07-17,1
"269","lKq4Qsz13FDcAVgp49uukQ",36.094448,-115.176184,"true",2,"True","Others",13,9,4351,8,912,4308,3,5,2017-07-10,1
"270","urkODQ1jX0qQzgbqsQjWVQ",33.510484,-111.986166,"true",2,"True","American",21,6,346,9,57,695,1,5,2016-10-02,1
"271","1ZnVfS-qP19upP_fwOhZsA",36.126663,-115.20992,"true",1,"True","Asian",19,39,3975,9,730,1664,11,9,2014-08-09,1
"272","JMiaNitMzMbJm6Kh0RbT5A",43.646954,-79.382159,"true",4,"True","American",60,2,164,3,28,427,1,0,2014-07-08,1
"273","-ITj6Pu8Gdw8MmLf0XBEKQ",33.6752320021,-111.9797029248,"true",2,"True","Others",4,4,380,9,100,295,2,2,2013-06-23,1
"274","HWgz2YN0VKQzJ1Mlh1DjMA",41.4848716007,-81.8068170547,"true",2,"False","American",8,1,545,7,95,867,1,0,2012-12-27,1
"275","sNVGdeOPeitJ3OWUQBINzQ",36.1136354358,-115.2614379354,"true",2,"True","American",21,15,1193,9,122,1019,3,5,2012-08-17,1
"276","4X0KWUPcD2EkHN83aa4cXg",36.1105256165,-115.1695623612,"true",2,"True","American",6,5,924,6,54,437,2,2,2013-09-07,0
"277","6tLL1P8k9drb7MJEVwmRhg",33.4655863,-111.9279622,"true",2,"False","Others",2,14,819,11,125,1116,6,5,2015-01-09,1
"278","y1eeVRfJa22CCpUCeNfrSw",35.2288861,-80.8426659,"true",2,"True","Others",10,12,2755,9,402,1523,0,4,2014-03-12,1
"279","7eQoxWr9RzyCB9IFvqHUPA",33.5124076744,-112.0653533936,"true",2,"True","Others",6,9,1550,6,156,374,2,6,2018-03-13,1
"280","u6xb2aUAvX6i1WhsQWqgWg",33.4787324,-111.9252963,"true",2,"False","Others",4,5,825,9,89,1022,2,2,2011-05-28,1
"281","RRtjC-KUE9vSbD09r6is2A",33.4903096,-111.9264501,"true",2,"False","Mexican",1,2,853,10,74,610,0,2,2013-03-16,1
"282","wWuGa3OOQJro_XGe-GKBXA",36.1266230217,-115.2099628274,"true",4,"True","Others",173,18,3198,13,378,1988,3,4,2017-10-09,0
"283","z5y2HCST-6ME_mrlpXG0UA",35.295846,-80.739139,"true",1,"False","Others",NA,2,124,5,12,170,1,1,2012-07-30,0
"284","El4FC8jcawUVgw_0EIcbaQ",36.1022507,-115.1699679,"true",2,"True","Others",NA,34,3094,9,283,2421,13,11,2013-06-29,1
"285","BIBWGO_r_1znnlmLbp4Nxg",36.1697807,-115.1455339,"true",2,"True","Others",NA,7,6187,12,894,1932,2,5,2011-03-18,1
"286","FirWX-Ep5203TsdiGgShKg",33.5244309,-112.0470847,"true",2,"True","American",50,2,933,6,156,374,0,1,2010-08-29,1
"287","bejxx0XrZ6Ogv-o-3InELA",43.773284473,-79.4140255082,"true",1,"True","Others",6,4,338,6,184,1310,1,3,2016-09-20,0
"288","zCmwErM82hdKl4L2UixDJw",41.4771587,-81.8054746,"true",2,"True","Mexican",2,1,65,3,11,201,0,1,2013-12-12,1
"289","BaHMCHFuuVpVUV_wOInnOA",35.042005026,-80.8624327183,"true",2,"True","Others",1,2,46,6,10,154,1,0,2014-11-24,1
"290","gx2yPrOJSwF1ApJYdGBWIw",36.1157508,-115.2068476,"true",2,"True","Others",82,31,6026,10,697,4321,6,14,2017-08-17,1
"291","82YGtjc5KKikNiqBZ33qzw",36.0698311,-115.2249867,"true",2,"True","Others",75,18,3975,9,730,1664,5,7,2013-04-10,1
"292","N8uKQ5Vdb1LAh-qXT_25Rg",33.5105022014,-112.0722487486,"true",2,"True","Others",57,7,534,7,113,310,3,3,2016-09-05,1
"293","3N9U549Zse8UP-MwKZAjAQ",33.354768,-111.7898327,"true",2,"True","American",34,37,1155,12,297,1668,11,13,2015-06-30,1
"294","FLMxWQO-ckCQmGZhU9OQgw",36.1178899374,-115.1893946112,"true",2,"False","Others",17,13,2916,9,219,1664,5,6,2014-03-18,1
"295","5H1gvB-TB_sHWasXdS64Uw",40.4501956,-79.985719,"true",2,"True","Others",NA,3,353,6,65,823,1,2,2016-01-14,0
"296","dIqMQYs6tmowQUygS8sQ6A",33.4583561,-112.0677835,"true",1,"False","American",6,10,542,9,55,398,2,2,2013-01-06,1
"297","e4NQLZynhSmvwl38hC4m-A",33.4227198,-111.7982123,"true",1,"True","Mexican",16,4,174,NA,2,30,2,2,2014-03-06,1
"298","RNi6tW22UMgHwWLAb0mYdA",36.1151617,-115.1597903,"true",3,"True","American",50,16,2100,NA,43,958,4,1,2013-10-05,1
"299","RESDUcs7fIiihp38-d6_6g",36.116113,-115.176222,"true",3,"True","Others",823,3,1613,7,148,840,3,0,2012-09-22,1
"300","Vs7gc9EE3k9wARuUcN9piA",36.1349835,-115.2784336,"true",2,"True","Others",22,16,3975,9,730,2421,5,6,2012-06-26,1
"301","vazCBq6DH9LnCQ3cH7E4Og",43.8613123,-79.3875766,"true",2,"True","Others",6,1,562,10,715,6314,0,1,2014-06-23,1
"302","Wxxvi3LZbHNIDwJ-ZimtnA",36.121189,-115.169657,"true",3,"True","Others",NA,17,1410,12,148,1144,6,5,2011-08-21,1
"303","VoTi4yVhTVyFdmxUpoyUsg",33.480203,-111.9825532,"true",1,"False","Mexican",7,5,941,8,113,842,0,2,2013-05-15,0
"304","6u_6RV0qDaTQyYqZTzl3XA",36.166906,-115.061712,"true",1,"True","American",1,2,391,4,30,359,1,1,2013-02-19,1
"305","El4FC8jcawUVgw_0EIcbaQ",36.1022507,-115.1699679,"true",2,"True","Others",NA,64,3378,9,912,4308,21,21,2018-07-18,1
"306","82YGtjc5KKikNiqBZ33qzw",36.0698311,-115.2249867,"true",2,"True","Others",75,31,3975,9,730,1664,9,11,2015-03-18,1
"307","NX1281ugzs2navHAX5X9cQ",43.8563274289,-79.3038838729,"true",2,"True","Others",NA,11,562,10,715,6314,3,5,2017-02-11,1
"308","iA8Ve2sZKN5Vz3mYKrtCaQ",36.1424875212,-115.1425948144,"true",2,"True","Others",25,2,229,4,9,167,1,0,2011-03-20,0
"309","Sy75QB18Sv-xNp8FoA8KvQ",33.4989734,-111.926703,"true",2,"True","Asian",15,20,2940,10,289,867,3,9,2014-05-05,1
"310","25wTaO0_Rk-GLb4k2uMs0Q",36.122881,-115.168939,"true",4,"True","Others",31,1,583,8,263,962,1,0,2012-03-19,1
"311","EMrghF81px-wnNqEYqA0Kw",36.1632788522,-115.2891616524,"true",1,"True","American",5,4,3975,7,730,907,0,4,2014-04-04,1
"312","pKk7jCFIm96qDdk0laVT2w",36.0911934011,-115.1765743919,"true",4,"True","American",56,5,2916,10,219,1664,1,4,2012-03-21,1
"313","aNe8ofTYrealxqv7VtFTuw",36.0702792,-115.2249525,"true",2,"True","American",3,23,3558,9,376,1664,4,7,2014-01-05,1
"314","gqcJHVFCPeBRGnDf8bFzMw",36.143583364,-115.2809156285,"true",2,"True","Others",5,9,3975,9,730,907,1,4,2014-12-09,1
"315","WbJ1LRQdOuYYlRLyTkuuxw",35.2111775622,-80.8586042199,"true",2,"True","American",38,3,291,5,11,130,2,1,2014-05-31,1
"316","rhG-H3PNvMtuNdaKFcRwjg",36.0293246869,-115.0858483931,"true",1,"False","Others",1,8,3558,8,376,1614,2,4,2018-01-27,1
"317","RsxqZk0wswetGMaaQh2r2Q",41.483895,-81.7000678,"true",3,"True","Others",11,4,376,NA,56,244,0,0,2011-10-08,1
"318","IALVdIEdp8n6aJed1hBGhg",33.466193,-111.919829,"true",1,"True","Others",11,1,46,NA,4,24,0,1,2012-03-09,1
"319","FclR3tCyp3wPCZoxHXn_jQ",36.0875161,-115.2430066,"true",1,"False","Others",1,2,427,2,23,139,0,1,2011-09-11,1
"320","kFMEdURGAp4g29oaiF5Hjg",43.6783912,-79.3898247,"true",3,"False","American",19,3,562,10,715,6314,1,2,2014-07-01,0
"321","7eQoxWr9RzyCB9IFvqHUPA",33.5124076744,-112.0653533936,"true",2,"True","Others",6,2,933,6,156,374,0,2,2011-04-16,1
"322","dC60NKVSKNMaymlp_5wuyw",43.8972871999,-79.2656888813,"true",2,"True","Others",17,2,562,10,715,6314,0,2,2018-09-08,1
"323","S-egzF2c7bRpCUNbZqV8dg",36.027835,-115.11599,"true",2,"True","Others",40,4,1299,7,153,520,1,2,2015-10-22,0
"324","pUUgVNS5nBSoCJsBa3fDGw",36.197453,-115.279707,"true",2,"False","Others",NA,5,436,6,29,510,1,3,2014-08-20,1
"325","BQqwIYQuo2W94smjrBjy5g",36.0133950245,-114.9927590543,"false",2,"True","Others",86,5,818,7,146,520,0,1,2016-05-06,1
"326","TQPxHfKykLLG6echeHru-g",45.5364466,-73.6159998,"true",2,"True","American",3,4,3276,8,594,1281,1,1,2013-11-12,1
"327","Hqs4YNST_ZHbshwyi4bnsQ",36.240227,-115.120791,"true",2,"True","American",18,7,1613,7,251,1184,4,2,2014-04-12,1
"328","OTcBXjDkViDPds4Lxy8KIQ",36.0724521382,-115.0801667199,"true",1,"True","Mexican",22,25,2916,9,219,1664,8,4,2015-09-03,1
"329","G5or_Fra4-6IYOVlm_dI2Q",36.1239879384,-115.1706583336,"true",2,"True","Others",9,1,1221,9,86,713,0,1,2012-03-11,1
"330","LelAlfuj5oVRF9CQdWLsNQ",33.5088410019,-111.9843046877,"true",2,"True","American",54,5,1057,7,70,434,3,2,2014-04-24,1
"331","_w5hBpkjHs5_Hv3pLeHtIw",36.1083306218,-115.175807536,"false",3,"True","Others",143,8,961,9,165,1185,2,5,2013-07-24,1
"332","fI9ErCUGY8rXRPBbatcxMA",33.506543,-111.92655,"true",4,"False","American",9,4,415,10,55,537,1,3,2015-08-09,0
"333","ejaUQ1hYo7Q7xCL1HdPINw",40.462118,-79.96445,"true",2,"True","American",69,1,598,8,65,377,0,1,2012-06-15,1
"334","dWw7M_JsAVUprR86--89ZA",36.266339,-115.258826,"false",2,"True","Asian",33,4,266,2,29,542,0,2,2018-02-03,1
"335","AtD6B83S4Mbmq0t7iDnUVA",36.125569,-115.210911,"true",2,"True","Others",15,19,3975,9,730,1664,5,9,2014-04-25,0
"336","z3bUwDC1wUPGeIB8Rt90wA",36.0048888,-115.0832955,"true",2,"False","Others",9,5,818,8,146,926,1,4,2013-06-27,1
"337","ujgpePdD8Q-fP1mPFnw0Qw",33.3019003349,-111.8416900188,"true",2,"True","Others",NA,2,304,3,51,264,2,0,2015-11-05,0
"338","UE3AvVnaPEBPneVahYT2eA",33.655566,-111.92641,"true",2,"True","American",12,4,3402,9,499,1276,0,3,2013-04-22,1
"339","yfxDa8RFOvJPQh0rNtakHA",36.1261943318,-115.193445287,"true",2,"True","Others",46,33,3508,11,647,2074,10,10,2012-02-27,1
"340","zbrFk-4ejesAJD8EwcdHxg",33.6328847,-112.0312435,"true",2,"True","Mexican",2,5,390,6,42,382,1,3,2013-01-07,1
"341","3H1I31BQeHO017Sg92Cbow",40.4376827663,-79.9195291192,"true",2,"True","American",5,1,153,NA,7,259,1,0,2015-04-19,0
"342","3GEEy7RP6e4bT4LAiWFMFQ",36.1716181087,-115.1422670743,"true",2,"True","Others",60,22,3558,8,376,1614,8,11,2015-02-15,1
"343","aQ222ydz_GSRZV66xNt4kQ",36.1298813,-115.2763963,"true",2,"True","Others",10,5,3975,9,730,907,1,3,2011-12-17,1
"344","6xgcHeLad-VaoTIQewK84A",36.11475,-115.1941,"true",4,"False","American",45,2,672,8,81,926,2,0,2014-06-20,1
"345","AWaxaKm_YgTkxbW8kjsmdg",35.117562,-80.720445,"true",2,"True","Others",7,1,349,NA,12,104,1,0,2014-06-16,0
"346","Qy_tDaVTWlS14fEglzo1Tg",36.1288897304,-115.3146240586,"true",2,"True","American",2,8,1163,3,140,631,2,3,2012-08-25,1
"347","TMHLATP8gs5FRnL095tpgA",43.6512632,-79.4746368,"false",2,"False","Others",NA,2,69,2,0,28,2,0,2013-09-13,0
"348","K7lWdNUhCbcnEvI0NhGewg",36.10955,-115.176155,"true",3,"True","Others",642,61,3508,11,912,4308,20,22,2014-11-24,1
"349","0G1y7uV7w1D2uziS4Lt_Dw",36.0996135,-115.1039133,"true",2,"True","Mexican",3,2,162,NA,4,204,2,0,2012-07-26,1
"350","O40nlfiMpWAKgMx7bH9h6Q",40.4513696,-79.9341804,"true",2,"True","American",17,4,325,5,33,165,1,3,2016-09-07,0
"351","BSDKbSLFO3CP-uhfcuUCkA",36.148748,-115.3321874,"false",2,"True","American",24,12,1073,9,183,698,2,8,2017-08-14,0
"352","oXoVJ0xKv82cBo9U6oEjlQ",36.117735,-115.171714,"true",2,"True","Mexican",51,6,1060,9,183,573,1,5,2017-08-16,1
"353","xedxfb3rfEmXDE0BczcCBA",33.580741,-111.881806,"false",2,"True","Others",NA,36,853,9,83,800,0,3,2013-11-15,1
"354","riFzCvp77DMKDX-5GoTpqA",36.0114062572,-115.1757787001,"true",1,"True","American",24,29,3230,9,186,698,7,10,2016-03-18,1
"355","-IWsoxH7mLJTTpU5MmWY4w",36.1265982988,-115.197783811,"true",1,"True","Others",23,3,3975,3,730,907,1,2,2011-05-05,1
"356","SycXTaA4MeJZuDK4Y1owDQ",36.1600355773,-115.3314544383,"true",2,"True","American",4,2,185,NA,8,103,0,2,2012-09-01,1
"357","eBj_YyJU5jVu6tbZCkdtDA",36.1671901,-115.2855925,"true",2,"True","Others",11,13,1779,9,210,1196,0,9,2013-07-11,1
"358","364hhL5st0LV16UcBHRJ3A",36.114935,-115.209737,"true",2,"False","Asian",73,3,3975,7,730,1606,1,2,2013-03-26,1
"359","d_L-rfS1vT3JMzgCUGtiow",36.0900669068,-115.1769728974,"true",2,"True","Mexican",70,16,3975,12,730,1664,3,5,2014-01-19,1
"360","7ibuDLfx8gEhESAufYIySw",36.0117316499,-115.1359823122,"true",2,"True","Others",39,13,1060,9,183,1028,8,2,2014-07-05,1
"361","cyzOijFJ82cae6qH6L8vuw",36.1422857525,-115.1425208456,"true",2,"True","Others",101,8,1299,7,153,573,2,4,2017-04-05,0
"362","-yQHIYKXH3HAdhh1W52OMQ",33.4974838,-112.0832669,"true",1,"True","American",19,3,933,9,156,398,1,1,2011-03-26,1
"363","igHYkXZMLAc9UdV5VnR_AA",36.166576,-115.286232,"true",2,"True","Others",115,19,3198,9,378,1431,5,5,2014-07-27,1
"364","3LWsVfsSmb_Nzbi2YQ-NIA",36.1162841619,-115.1359766736,"true",2,"True","Others",24,6,917,7,180,1028,2,2,2014-11-07,1
"365","9vkVY5puIHRfKMgJB4LBnw",33.6771738623,-111.9765786664,"true",2,"True","American",20,11,3402,9,499,1638,2,6,2014-05-31,1
