business_id;RestaurantsPriceRange2;BusinessAcceptsCreditCards;lot;street;validated;BusinessParking:garage;valet;BikeParking;GoodForKids;RestaurantsTakeOut;OutdoorSeating;WiFi;RestaurantsGoodForGroups;Alcohol;RestaurantsDelivery;HasTV;RestaurantsReservations;casual;classy;intimate;trendy;upscale;hipster;NoiseLevel;RestaurantsAttire;Caters;divey;breakfast;brunch;dinner;GoodForMeal:dessert;latenight;lunch;touristy;Ambience:romantic;RestaurantsTableService;WheelchairAccessible;ByAppointmentOnly;romantic;Ambience:touristy;BusinessAcceptsBitcoin;Music:dj;GoodForDancing;DogsAllowed;jukebox;live;video;background_music;karaoke;HappyHour;BestNights:monday;friday;saturday;sunday;thursday;tuesday;wednesday;no_music
-9yq6bVqOn6Uywl9KhRToA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20NpkWufzKxdTDv0x8l5Nw;2;NA;False;True;False;False;False;True;True;True;True;True;True;NA;True;False;False;False;False;False;False;False;False;average;casual;True;False;False;False;False;False;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bszu_Etu6zicTHsG6D5QaA;2;True;False;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
enYLdHmgP1gHIIH0HCbotA;NA;True;False;True;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
eMZCjoaksEf_sXrmCOB5uA;1;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5O02gK9VpnLZNC-aFnp6lQ;2;True;True;False;False;False;False;True;True;True;True;True;True;full_bar;False;True;True;True;False;False;False;False;False;average;casual;NA;False;False;False;True;False;False;False;NA;NA;True;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
wn8GoBxm82O3Mt7xRnKLbQ;2;True;False;True;False;False;False;True;True;True;True;True;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ZjVU3F3he3q0nxdif69GrA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
JkzqS4JDOpoHrj534rzvAA;1;True;True;False;False;False;False;True;True;True;False;True;True;unone;True;True;True;True;False;False;False;False;False;average;casual;True;False;True;True;True;False;False;True;False;False;True;True;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
N93EYZy9R0sdlEvubu94ig;1;True;False;True;False;False;False;True;True;True;False;False;False;unone;False;False;False;True;False;False;False;False;False;average;casual;False;False;False;False;False;False;False;True;False;False;False;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
I7Pd2UMYg4rttMsySPmwOQ;2;True;True;True;False;False;False;True;True;True;True;True;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;NA;False;True;False;True;False;False;True;NA;NA;True;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0aQDxF_6Yd1FfI_rREGJbQ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Gd2IPSiVfxgVeVFf1sfX3A;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UlIrd5t1r-pmGry4PSzpcA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6ByEVNwpXqh-e9lNQ_X47w;2;True;True;False;False;False;False;NA;True;True;True;False;True;full_bar;False;False;False;True;False;False;False;True;False;average;casual;False;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
foezb6XCQ2_bWLd2M5LICA;1;True;False;False;False;False;False;True;True;True;False;False;True;full_bar;False;True;False;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;NA;NA;True;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
hX9qzoU8xjdEhkZCTKlz5w;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2BHReLgbinzeO7rYuxWZ8Q;1;True;False;False;False;False;False;True;True;True;True;False;True;none;False;False;False;False;False;False;False;False;False;average;casual;True;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8QWPlVQ6D-OExqXoaD2Z1g;2;True;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;True;full_bar;NA;False;NA;False;False;False;False;False;False;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;False;NA;False;NA;NA;False;True;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;False
6aWqs2HOk_Yqp-6-etJK1Q;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PMTrNqHunjLgUfnuALUnmQ;2;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rjlAUHT8B6KhKAmkZqS1xw;2;True;True;False;False;False;False;False;True;True;True;True;True;ufull_bar;False;True;True;True;True;True;True;False;False;average;casual;False;False;False;True;True;True;False;True;NA;NA;True;True;NA;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False
liGn7sPOvUuy3kcwbhRkbA;2;True;False;False;False;True;False;False;True;True;False;False;True;ufull_bar;False;False;True;False;False;False;False;False;False;average;casual;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9S_cyyNQMv-hmSKaoSYzpQ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dj7jcvkitQAaRGvdOaoKZQ;2;True;True;False;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
E8Ejw_6hADwPdkZqkAW9jA;1;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
TKcq0hOqesiDOwQb-ZwFAw;2;True;True;False;False;False;False;True;True;True;True;True;True;full_bar;False;True;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;True;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
JkT6AqaYPsc3z2SXePxP5A;2;True;False;True;False;False;False;False;True;True;False;True;True;ufull_bar;False;True;True;False;True;False;False;False;False;average;casual;NA;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bs7uwvIf3M9G2fSNP9uJdA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ZhO6_8Vc-zfRxvDDvDBynA;2;True;True;False;False;False;False;True;True;True;True;True;True;none;False;False;False;True;False;False;False;False;True;quiet;casual;False;False;True;True;False;False;False;True;NA;NA;False;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GBKz_-486MN03tGu8LI7XA;2;True;False;False;False;False;False;True;True;True;False;True;True;ubeer_and_wine;False;True;True;True;False;False;False;False;False;very_loud;casual;False;False;False;False;True;False;False;True;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
67X6JB3kvZ2B_p8pucgNXA;2;True;False;True;False;False;False;True;True;True;True;True;True;ufull_bar;False;True;True;True;False;False;True;False;False;average;casual;True;False;False;False;True;False;True;True;NA;NA;True;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
G3PBXe2OBSHvZIXQ4jmodQ;2;NA;True;False;False;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
i90S4tfxFm0W2FZnhpJV3A;2;True;False;False;False;False;True;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BtjlQLH7GN9l7VHqZgkjTw;1;True;False;False;False;False;False;True;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bgx6gYdktqEoQwBdo5lRbA;1;True;True;False;False;False;False;True;True;True;False;False;True;unone;False;False;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;True;False;True;False;False;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MxD3DexXbyNNXUNdhZ8mIA;1;True;False;False;False;False;False;True;NA;True;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RXaxKQJtExnRZX1inf8Nyg;2;NA;False;True;False;False;False;True;NA;True;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
D7bFbnLY79FJNTr5uIHhnQ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7ubx4QXz34g1dkqa3D1bgA;1;True;False;False;False;False;False;False;True;True;True;True;True;none;False;NA;False;False;False;False;False;False;False;average;casual;NA;False;False;False;False;False;False;False;NA;NA;False;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
oqeBR3-TEMlbCBI4jofnIw;2;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pob2dc78tnWVkcc0yP6PeQ;2;True;False;True;False;False;False;True;False;True;True;True;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;NA;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gCs1DnfcClpSRX71QRRb5A;NA;True;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
FrJ6yy3IfMX3yVL-FjRTbQ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PMH637woNo9ojZWxPLVULw;2;True;True;False;False;False;False;True;True;True;True;True;True;ufull_bar;False;True;False;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;True;True;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
len2nrEtgD9bjnoYSyLPjA;2;True;True;False;False;False;False;True;True;True;True;True;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12CdqhsVJXgx4AE9ykG09A;2;True;False;True;False;False;False;True;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
pWD-7GmdEJWBWxEk8QMOGw;2;True;False;False;False;False;False;False;False;NA;False;True;True;ufull_bar;NA;True;False;True;True;False;False;False;False;average;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;False;NA;False;False;NA;False;False;False;False;False;False;False;False;False;True;False;False;False;False
aKoDe5WZ-dgo6gD76kgNxQ;2;NA;True;False;False;False;False;True;True;True;False;False;True;unone;False;False;False;True;False;False;False;False;False;average;casual;False;NA;False;False;False;False;False;True;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9enGPCcn8bUxFf9qSOMj1w;2;True;False;True;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
e2BfYiq7HduvAwuuZzzkOg;2;NA;False;False;False;False;False;True;NA;False;True;True;True;ufull_bar;NA;False;True;True;False;False;False;False;False;loud;NA;NA;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA
HcQWTbnBXCrmgKsmcILrbQ;1;True;False;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PGayr8NWag6hAEWYvYiC0w;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
s7fROnWWGUzxCQ29JZQsZQ;1;True;True;True;False;False;False;True;NA;True;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
AzYkEcENi7I1DsR2iushEg;2;True;True;False;False;False;False;True;NA;True;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
nVfiBltM7FRd6PxjCAI7eg;NA;True;False;False;False;False;False;True;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YkLv_3VViVCrxYdg8A1H2A;1;NA;True;False;False;False;False;False;True;True;False;False;True;unone;False;False;False;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1SknhuCmaR0PIIjQY3e6eg;2;NA;False;True;False;False;False;True;True;True;False;False;False;unone;False;False;False;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
xJ_L2sJN1zk3VDpZELrV_Q;2;NA;False;True;False;False;False;True;True;True;False;True;True;none;True;True;True;True;False;False;False;False;False;average;casual;False;False;True;True;False;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
jX6Gzr6WdoPxiRLKDfcVrQ;2;NA;True;False;False;False;False;True;True;True;False;False;True;ubeer_and_wine;False;False;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CNRXPwmj5EvSNdXnOXcpJg;1;True;True;False;False;False;False;True;NA;True;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8OD-k4qk-Egp_Gje2WM5Hw;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
kBJfBVaXJtPEKLTov1hJdQ;2;True;True;False;False;False;False;False;True;True;False;True;True;ubeer_and_wine;False;False;True;True;False;False;False;False;False;quiet;casual;False;False;False;False;True;False;False;True;False;False;True;True;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
b78V2YgEGGb4sp0wdbz57g;NA;True;True;False;False;True;False;True;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
huZ1fY8x0-9l5Mo-lUxt7Q;1;True;False;False;False;False;False;True;True;True;True;True;True;beer_and_wine;True;False;False;False;False;False;False;False;False;average;casual;True;False;False;False;False;False;False;True;NA;NA;False;True;NA;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CvonRhKDJaH155xhtpz_iw;2;True;True;False;False;False;False;True;True;True;True;True;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;NA;NA;True;True;NA;False;False;False;NA;False;True;NA;NA;NA;NA;NA;True;False;True;True;False;False;False;True;NA
ZO3ihx5FOObI_uCgin4x8w;2;True;True;False;False;False;False;True;True;True;True;False;True;full_bar;False;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7NucoWCjPzZyRPjsVR28xQ;2;True;False;False;False;True;False;False;True;True;False;True;True;ubeer_and_wine;False;False;False;True;False;False;False;False;False;loud;casual;False;False;False;False;False;False;True;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
yYfgg3sbg_9U2A0w72jLHA;1;True;False;False;False;False;False;True;True;True;True;True;True;unone;True;False;False;True;False;False;False;False;False;average;casual;True;False;True;False;False;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RkqN70Pidy6_tAWMvodOLg;2;True;True;False;False;False;False;True;True;True;False;False;True;ubeer_and_wine;False;True;True;True;False;False;False;False;False;quiet;casual;False;False;False;False;True;False;False;True;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4xkjmpgUNJdwQo8FKIYp6Q;2;True;True;False;False;False;False;True;True;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bf-yMQiSmDZyqfGyFKQ0bA;2;True;True;False;False;False;False;True;False;True;True;True;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-0qht1roIqleKiQkBLDkbw;2;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
py85NxzGJTNfeQvqrKY_GA;2;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;ubeer_and_wine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
kPr9rYEkGwbRLgUHvKljQQ;2;True;False;True;False;False;False;True;True;True;False;True;True;ubeer_and_wine;False;False;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
66LvqsvQ3niOFqJIPnT7iA;2;NA;False;True;False;False;False;False;True;True;True;False;True;ubeer_and_wine;False;False;False;False;False;False;False;False;False;average;casual;False;False;NA;NA;NA;NA;NA;NA;True;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
